id,jp,zh,status,max_bytes,src,ctl,occurrences,note
item:83,さんらいと・ぱれす,日光宫殿,translated,28,ba47f6753d,br=0 nl=0,4,
item:84,しい。,好。,translated,11,7562f207a3,br=0 nl=0,7,
item:85,しい」という意味はない。,并没有……”这层含义。,translated,37,ba19d5f86e,br=0 nl=0,12,field is a continuation chunk of a longer source string; translate it as that part only
item:86,しびれるガラガラ,麻麻拨浪鼓,translated,25,e0c147e150,br=0 nl=0,8,
item:87,しょっぱい粉？,咸粉？,translated,22,d82bbf2fb8,br=0 nl=0,12,
item:88,しろいくさ？,白草？,translated,19,bde519c1b9,br=0 nl=0,12,
item:89,じゅんぱくの水着,纯白的泳装,translated,25,fc7a94705f,br=0 nl=0,6,
item:90,すかいぶるープリン,天蓝色布丁,translated,28,e03d845909,br=0 nl=0,12,
item:91,すぱいす？,辛香料？,translated,16,3904103916,br=0 nl=0,12,
item:92,すり鉢を倒す,弄倒擂钵,translated,19,bcf2aece17,br=0 nl=0,1,
item:93,せせらぎ御膳,溪流御膳,translated,19,768ab6720a,br=0 nl=0,1,
item:94,そう。,如此。,translated,10,87634187e2,br=0 nl=0,11,
item:95,その名の通り、ルルーという動物の毛皮。<CR>毛皮を見る限り、細長い体に足を八本持ち、狼と狸を足して割ったような感じの生き物……だと思う。<CR>一度でいいから八本の足で動くところを見てみたい。,正如其名，是名为“缕缕”的动物毛皮。<CR>仅从毛皮来看，身躯细长且长着八条腿，像是把狼和狸猫折中合体的生物……大概吧。<CR>哪怕只有一次也好，真想亲眼看它用八条腿走动的样子。,translated,276,2d15f27624,<CR> <CR> br=0 nl=0,12,keep-tags <CR>; src-longest-line=97
item:96,その名の通り赤と白の豆腐を使用した麻婆豆腐。<CR>激辛だが、赤い豆腐が辛いというわけではなく、全体的に辛い。ただその辛さも深い味わいがあり、辛いのが好きな人はもちろん、苦手な人でもオススメできる一品となっている。<CR>辛いながらも深みのある味わいと後味が最大の売り。,顾名思义，是使用了红白两色豆腐制作的麻婆豆腐。<CR>虽是特辣级别，但并不是红豆腐辣，而是整体都很辣。不过那份辣中蕴含着醇厚的滋味，不仅推荐给喜好吃辣的人，就算不擅长吃辣的人也很值得推荐品尝。<CR>虽辣却回味醇厚深远、口齿留香，是本道菜最大的卖点。,translated,540,8a718193f3,<CR> <CR> br=0 nl=0,8,keep-tags <CR>; src-longest-line=135
item:97,その真っ赤な実が特徴的な果実。<CR>赤いほど甘みが増すと言われている。<CR>ただ表面のツブツブが苦手な人も少なくないらしい。そのままでも食べることができるため、料理が面倒なときは重宝してるようだ。,以其鲜红欲滴的果肉为特征的果实。<CR>据说颜色越红甘甜度越高。<CR>不过表面密密麻麻的小颗粒似乎让不少人望而却步。因为直接洗净就能生吃，在懒得做饭时似乎相当受用。,translated,285,8dc4460c88,<CR> <CR> br=0 nl=0,12,keep-tags <CR>; src-longest-line=100
item:98,そよ風の髪飾り,微风发饰,translated,22,3f5ec9c728,br=0 nl=0,2,
item:99,そーす？,调味汁？,translated,13,60bc99ea06,br=0 nl=0,12,
item:100,たくさんの海の幸を贅沢に重ね、ひとくちに切り分けた料理。<CR>一口食べれば、口の中に海の楽園が生まれたかのような、豊かな味わいを堪能することができる。<CR>すべて食感の違う魚を使うのがポイント。,将丰盛的海味珍馐奢华地层层叠放、切成一口大小的料理。<CR>只要吃上一口，口中便宛如诞生了海洋乐园一般，能尽情领略那丰盛甘美的多重滋味。<CR>全部选用口感各异的鱼类是其精髓所在。,translated,282,1774429021,<CR> <CR> br=0 nl=0,12,keep-tags <CR>; src-longest-line=99
item:101,たこいか？,章鱼乌贼？,translated,16,eab538b30e,br=0 nl=0,12,
item:102,たこやきいか,章鱼烧乌贼,translated,19,501be6cd4f,br=0 nl=0,12,
item:103,たっぷりの香辛料と肉をトッピングしたピザ。<CR>カロリーの高いものはおいしい……というが、まさにそれを絵に描いたような高カロリー食。<CR>たしかにおいしそうだが、体重を気にする女性にとってはまず間違いなく天敵と言えるだろう。,铺满了大量香辛料与肉类作为配料的披萨。<CR>常言道高热量的东西才是美味……而这道菜正是宛如教科书般的高热量美食。<CR>看上去确实极其诱人，但对在乎体重的女性而言，毫无疑问堪称不共戴天的天敌吧。,translated,327,bfde98c8ea,<CR> <CR> br=0 nl=0,2,keep-tags <CR>; src-longest-line=114
item:104,たメロンをチョコの海にくぐらせて食べる。,的甜瓜浸入巧克力的海洋中裹匀食用。,translated,274,e429fdd976,br=0 nl=0,24,field is a continuation chunk of a longer source string; translate it as that part only
item:105,だ。,了。,translated,7,c8e34810b3,br=0 nl=0,276,
item:106,だぼだぼフクー,宽松垮垮服,translated,22,941b7c83c4,br=0 nl=0,9,
item:107,だぼだぼフクーと一緒に作られたイヤーマフ。<CR>だぼだぼフクーと同じ色の毛で作られており、一緒に着けると見た目にもかわいらしく、さらに非常に温かいため、氷点下かつ雪の日でも寒さを気にしないで活動することが出来る。,与宽松垮垮服配套制作的耳罩。<CR>采用与宽松垮垮服同色的毛料制成，一同佩戴外观十分可爱，而且极其保暖，即便在零下风雪交加的日子里也能毫无惧色地自由活动。,translated,314,9de2d95cbf,<CR> br=0 nl=0,9,keep-tags <CR>; src-longest-line=107
item:108,ちょこっとパウダー,点点粉末,translated,28,d5dc8bc343,br=0 nl=0,12,
item:109,っている。,着。,translated,16,999420d6a3,br=0 nl=0,8,
item:110,ている。,着。,translated,13,01349c5f01,br=0 nl=0,9,
item:111,てんねん？,天然？,translated,16,700cc2c9df,br=0 nl=0,12,
item:112,で心配だ。,令人担忧。,translated,16,042a552bcf,br=0 nl=0,12,
item:113,とさっぱりした味わいが疲労回復に良い。,与清爽的风味对缓解疲劳大有裨益。,translated,58,c71d11c001,br=0 nl=0,5,field is a continuation chunk of a longer source string; translate it as that part only
item:114,とで補っているようだ。,以此加以弥补。,translated,156,8f216eb02b,br=0 nl=0,30,field is a continuation chunk of a longer source string; translate it as that part only
item:115,となっている。<CR>ただ、あまりにも可愛すぎるので着こなせるかどうか不安に思っている部分もあるようだ。,的设计风格。<CR>不过，正因为实在太可爱了，依恩自己似乎也有些担心究竟能不能驾驭得了。,translated,149,580f527f01,<CR> br=0 nl=0,7,field is a continuation chunk of a longer source string; translate it as that part only; keep-tags <CR>; src-longest-line=52
item:116,とりたまご,鸟蛋,translated,16,2b475b8c6b,br=0 nl=0,12,
item:117,とりたまご？,鸟蛋？,translated,19,552bce8aa7,br=0 nl=0,12,
item:118,とりにく,禽肉,translated,13,1739a21f4a,br=0 nl=0,12,
item:119,とりにく？,禽肉？,translated,16,fe84a4d37c,br=0 nl=0,12,
item:120,とりの羽？,鸟羽？,translated,16,039a46d807,br=0 nl=0,12,
item:121,とろける君,融化君,translated,16,d2b129e366,br=0 nl=0,12,
item:122,どこからかイオンが拾ってきた何かの動物の骨。<CR>何の骨かはイオンにも分からないらしい。<CR>一応、薬の材料の一つらしいが、何の骨か分からないものを材料とするのは正直どうなのだろうとも思う。,依恩不知从何处捡回来的某种动物的骨头。<CR>究竟是什么骨头似乎连依恩自己也说不上来。<CR>姑且算是药材原料的一种，但拿连来历都摸不清的骨头当原料，说实话真的没问题吗。,translated,276,3348ccae0b,<CR> <CR> br=0 nl=0,12,keep-tags <CR>; src-longest-line=97
item:123,ない。,没有。,translated,253,b8c11d8f26,br=0 nl=0,62,
item:124,などの細かな検索も可能となっている。,等精细搜索功能也一应俱全。,translated,55,d46dfade5a,br=0 nl=0,5,field is a continuation chunk of a longer source string; translate it as that part only
item:125,なみだの球根,眼泪球根,translated,19,b9f02f0f71,br=0 nl=0,12,
item:126,なようだ。,似乎。,translated,16,6a8aa40ca8,br=0 nl=0,36,
item:127,なりきりセット？,变身扮演套装？,translated,25,661651a072,br=0 nl=0,9,
item:128,にゅろきぐるみ,纽罗布偶装,translated,22,0c0af340c0,br=0 nl=0,7,
item:129,にゅろきーが仲間同士で行うことができるテレパシーを技術に応用して作られたＴｘＢＩＯＳ。<CR>にゅろきーにテレパシーが使えるというのはただの設定であり、なにをどう応用したのか、全く未知の<CR>ＴｘＢＩＯＳだが、これを使用するとぱれす・にゅろきーるに関して様々なことを調べられるらしい。,将喵洛基同伴之间能够互通的心灵感应应用于技术之中制作而成的TxBIOS。<CR>所谓喵洛基能用心灵感应不过是故事里的设定，究竟是怎样应用、应用了何物全然是个谜团重重的<CR>TxBIOS，但据说只要使用它，就能查阅到关于喵洛基尔宫殿的各类情报。,translated,414,af4ff221c6,<CR> <CR> br=0 nl=0,4,keep-tags <CR>; src-longest-line=143
item:130,にゅろきーが描かれた、ぱれす・にゅろきーるの旗。にゅろきーの人気を象徴するものであり、パレードの際には観客の半数以上がこのフラッグを持って参列する。また、にゅろきーたちに取っても大切なものであり、酔っ払った客がにゅろきーの目の前で破り捨てた際に、怒りの鉄拳制裁を受けたという伝説もある。,印有喵洛基图案的喵洛基尔宫殿旗帜。是喵洛基超高人气的象征之物，在游行庆典时半数以上的观众都会手持这面旗帜列队参加。此外对喵洛基们而言也是无可替代的宝物，甚至还流传着醉汉曾在喵洛基眼前将旗帜撕毁扔弃，结果遭到了愤怒的铁拳制裁的都市传说。,translated,540,5e6b5999ba,br=0 nl=0,4,src-longest-line=143
item:131,にゅろきーとその仲間であるげんのりとうりじょーの砂糖菓子を載せたケーキ。ケーキの味も然ることながら、にゅろきーたちの砂糖菓子が非常に良く出来ており、子供や女性から絶大な人気を誇っている。ただ、そのかわいらしさから、お菓子と分かっていても、口に入れるのが躊躇われてしまうのが難点である。,放有喵洛基以及它的同伴源典与瓜城糖人的蛋糕。蛋糕本身的味道自不必说，上面精心捏制的喵洛基一行人的糖人更是惟妙惟肖，在儿童与女性之中赢得了极高的人气。不过正因外观实在太可爱了，即便明知是点心也很难下口，这大概是唯一的难点吧。,translated,540,97de807087,br=0 nl=0,4,src-longest-line=142
