id,jp,zh,status,max_bytes,src,ctl,occurrences,note
global:26,[EV]おバカ系,[EV]搞怪系,translated,17,b7f2306967,br=0 nl=0,1,
global:27,[EV]しんみり系,[EV]伤感系,translated,20,ba566b17db,br=0 nl=0,1,
global:28,[EV]まったり系,[EV]悠闲系,translated,20,e6eb088e16,br=0 nl=0,1,
global:29,[EV]スパート系,[EV]冲刺系,translated,20,4e02e0c321,br=0 nl=0,1,
global:30,[EV]ネイ他,[EV]妮伊等,translated,14,7472a8425e,br=0 nl=0,1,
global:31,[EV]ハイテク系,[EV]高科技系,translated,20,952ed8a4b0,br=0 nl=0,3,
global:32,[EV]一段落系,[EV]告一段落,translated,17,a5285cc0ce,br=0 nl=0,1,
global:33,[EV]万寿沙羅他,[EV]万寿沙罗等,translated,20,6455f9caba,br=0 nl=0,1,
global:34,[EV]危機系,[EV]危机系,translated,14,c7042b9e35,br=0 nl=0,3,
global:35,[EV]喪失系,[EV]丧失系,translated,14,1a41c45e95,br=0 nl=0,3,
global:36,[EV]地文系,[EV]地文系,translated,14,eb82ebad4b,br=0 nl=0,1,
global:37,[EV]天文系,[EV]天文系,translated,14,e149172e48,br=0 nl=0,1,
global:38,[EV]子供達他,[EV]孩子们等,translated,17,800700f883,br=0 nl=0,1,
global:39,[EV]寂しい系,[EV]寂寞系,translated,17,0e636e14ba,br=0 nl=0,2,
global:40,[EV]日常系,[EV]日常系,translated,14,0ae7d186f5,br=0 nl=0,2,
global:41,[EV]精神世界系,[EV]精神世界系,translated,20,4e5ac4def6,br=0 nl=0,1,
global:42,[EV]緊迫系,[EV]紧迫系,translated,14,6dd456de32,br=0 nl=0,3,
global:43,[EV]雷哭大樹他,[EV]雷哭大树等,translated,20,583f8b9c6f,br=0 nl=0,1,
global:44,ag.突破,ag.突破,translated,76,9c2897d966,br=0 nl=0,8,
global:45,…………ね、寝ていませんよ？,…………没、我没有睡着哦？,translated,43,2648ad3eed,br=0 nl=0,1,
global:46,……あんたのために、働いたんだからね。,……我可是为了你才工作的哦。,translated,58,5000335d36,br=0 nl=0,1,
global:47,……本当に、私が修復していいの？,……真的可以由我来修复吗？,translated,49,93a0b4b834,br=0 nl=0,1,
global:48,○す,,todo,7,b577009250,br=0 nl=0,1,
global:49,○～ったオーション,,todo,65,0176b8a07e,br=0 nl=0,1,
global:50,◎～ったオーション,,todo,65,acaeea7d44,br=0 nl=0,1,
global:51,"●GENOMIX
　バーコードからシャールを生成した際に、実際に生成
　されたシャールがプレビュー出来ます。

　このシャールを生成する場合は、
　右下にある「決」ボタンを押してください。

●メニューコマンド
　・基本情報
　　　生成されたシャールの種族などを表示します。

　・能力情報
　　　生成されたシャールの能力値を表示します。","●GENOMIX
　从条形码生成夏尔时，可以预览实际生成的
　夏尔。

　若要生成该夏尔，
　请按下右下方的“决”按钮。

●菜单指令
　・基本信息
　　　显示所生成夏尔的种族等信息。

　・能力信息
　　　显示所生成夏尔的能力值。",translated,470,e3ee1c276f,br=0 nl=12,1,src-lines=13; src-longest-line=25
global:52,"●INSTALL情報
　・TalkPack最終更新日
　　　イオンの会話パターンのバージョンです。

　・ScenarioPacks
　　　インストールが行われた、章立ての
　　　シナリオパック一覧が表示されます。

　・MakeUpPacks
　　　インストールが行われた、
　　　コスチューム＆アクセサリパック一覧が
　　　表示されます。

　・SpecialPacks
　　　インストールが行われた、
　　　特別な企画コンテンツのパック一覧が
　　　表示されます。

　・Premiums
　　　インストールが行われた、
　　　シナリオやコスチューム＆アクセサリパック以外の
　　　購入パック一覧が表示されます。","●安装信息
　・TalkPack最终更新日
　　　依恩对话模式的版本。

　・ScenarioPacks
　　　显示已安装的章节
　　　剧本包列表。

　・MakeUpPacks
　　　显示已安装的
　　　服装＆饰品包
　　　列表。

　・SpecialPacks
　　　显示已安装的
　　　特别企划内容包
　　　列表。

　・Premiums
　　　显示已安装的
　　　剧本及服装＆饰品包以外的
　　　已购包列表。",translated,768,8fc150bdfe,br=0 nl=21,1,src-lines=22; src-longest-line=26
global:53,"●MyGustID登録画面
　・連携状況
　　　現在、PSN℠のオンラインIDと、
　　　MyGustIDが連携しているかを表示しています。

　　　※以下の項目は、まだ連携していない場合にのみ
　　　　表示されます。

　・MyGustID
　　　PSN℠のオンラインIDと連携する、
　　　MyGustIDを入力してください。

　・パスワード
　　　PSN℠のオンラインIDと連携する、
　　　MyGustIDのパスワードを入力してください。

　・MyGustIDを取得する
　　　ブラウザを開いて、MyGustIDの登録を行います。

●連携／解除ボタン
　MyGustIDとパスワードが入力されていない場合、
　ボタンを押すことはできません。

　連携すると、ボタンは「解除」ボタンになります。
　連携を解除したい場合に押してください。
　解除すると、再び「連携」ボタンになります。","●MyGustID注册画面
　・关联状况
　　　显示当前PSN℠在线ID与
　　　MyGustID是否已建立关联。

　　　※以下项目仅在尚未关联时
　　　　显示。

　・MyGustID
　　　请输入与PSN℠在线ID关联的
　　　MyGustID。

　・密码
　　　请输入与PSN℠在线ID关联的
　　　MyGustID密码。

　・获取MyGustID
　　　打开浏览器，进行MyGustID注册。

●关联／解除按钮
　未输入MyGustID与密码时，
　无法按下按钮。

　关联成功后，按钮将变为“解除”按钮。
　想要解除关联时请按下。
　解除后，将重新变回“关联”按钮。",translated,984,3978bddd16,br=0 nl=25,1,src-lines=26; src-longest-line=29
global:54,"●MyGustID紹介文
　　MyGustIDの機能と、
　　PSN℠のオンラインIDと連携した場合の
　　各種特典に関する情報です。

　　なお、連携した場合の特典は連携後に発生します。
　　従って、HymP1.5倍のような特典は
　　既に獲得しているHymPは増えません。　

●コマンド
　・MyGustID紹介
　　　MyGustIDの機能と、
　　　PSN℠のオンラインIDと連携した場合の
　　　各種特典に関する情報を表示します。
　
　・MyGustID登録
　　　MyGustIDとPSN℠のオンラインIDを連携します。
　　　まだMyGustIDを持っていない場合は、
　　　ここで新規登録をすることもできます。","●MyGustID介绍
　　介绍MyGustID的功能，以及
　　与PSN℠在线ID关联时的
　　各项特典信息。

　　此外，关联特典将在关联后生效。
　　因此，像HymP1.5倍此类特典
　　不会增加此前已获得的HymP。

●指令
　・MyGustID介绍
　　　显示MyGustID的功能，以及
　　　与PSN℠在线ID关联时的
　　　各项特典信息。

　・MyGustID注册
　　　关联MyGustID与PSN℠在线ID。
　　　若尚未持有MyGustID，
　　　亦可在此处进行新用户注册。",translated,746,71cc7db218,br=0 nl=18,1,src-lines=19; src-longest-line=31
global:55,"●TIME WARP
　　夢セカイの廃墟修復時間を進めます。
　※イオンの世界の時間は進まないため、
　　工作や料理などが進行することはありません。
　　ご注意ください。　","●TIME WARP
　　推进梦世界的废墟修复时间。
　※由于依恩世界的时间不会推进，
　　手工制作与料理等并不会进行。
　　敬请注意。",translated,233,2af435d339,br=0 nl=4,1,src-lines=5
global:56,"●WEB-TV『７次元通信』
　WEB-TV『７次元通信』は、PlayStation®Vita から
　WEB上に投稿でき、WEB上でキャスト、スタッフ、
　そしてキャラ達による　楽しい番組をお楽しみ頂ける
　コンテンツです。

　『７次元通信』は皆さんの投稿によって成り立ちます。
　是非、下にある「７通投稿フォーム」から
　投稿してくださいね。

　採用された方には、素敵なシャールアクセサリの
　プレゼントもありますよ♪
","●WEB-TV“7次元通信”
　WEB-TV“7次元通信”是一项可通过PlayStation®Vita
　向网页投稿，并在网页上欣赏由声优、员工
　以及角色们带来的精彩节目的
　特色内容。

　“7次元通信”离不开大家的投稿支持。
　请务必通过下方的“7通投稿表单”
　踊跃投稿哦。

　作品被采用者，还将获赠精美的夏尔饰品
　作为礼物哦♪",translated,550,e6650d9890,br=0 nl=12,1,src-lines=13; src-longest-line=35
global:57,"●「みんなで４択」投票フォーム
　WEB-TV『７次元通信』等で出題された
　「みんなで４択」クイズの投票ができます。

　投票は１日１回、規定のHymPを消費して行います。
　投票権利は毎日０時にリセットされ、
　再投票可能になります。


●ルールと特典
　クイズに対して、シャール単位で答えを出します。
　正解への票が最も多かった場合、そのシャールは
　正解となり、クイズに応じた素敵な特典が得られます。
　特典は、下記の要素によって変化することがあります。
　
　１．投票パワー
　　　　皆さんで投票した票数の合計。
　２．投票クオリティ
　　　　全投票に対する正解票の割合。

　【賞品例】
　HymPを、投票パワー、クオリティに応じて
　１００～３０００ポイントの範囲で
　シャール所有者全員に進呈！　など……

　尚、「最も多い回答」が複数存在する場合、
　（例えばAとCが同着トップで33%の場合など）
　回答が無効となってしまいますのでご注意下さい。


●Tips
　人数の多いシャールは「投票パワー」では有利ですが、
　なかなか自分が「これ！」という回答に行き着きにくい
　かもしれません。

　人数の少ないシャールは、自分の目指す回答に
　行き着きやすいですが、「投票パワー」が少ない為に
　正解しても賞品グレードが低めかもしれません。

　大人数シャールでも、コミュニティで話し合って
　組織票を入れれば、正解だったときに莫大な賞品を
　ゲット出来るかもしれません。

","●“大家一起4选1”投票表单
　可对WEB-TV“7次元通信”等节目中提出的
　“大家一起4选1”问答进行投票。

　投票为每日1次，消耗规定量的HymP进行。
　投票权于每日0点重置，
　届时可重新投票。


●规则与特典
　针对问答，以夏尔为单位给出回答。
　若投给正确答案的票数最多，该夏尔即算作
　答对，可获得与问答相对应的精美特典。
　特典可能会根据以下要素产生变动。

　１．投票力量
　　　　大家所投票数的总和。
　２．投票品质
　　　　正确选票占总投票数的比例。

　【奖品示例】
　根据投票力量与品质，在100～3000点数的范围内
　向夏尔所有者全员赠送HymP！　等等……

　此外，若“得票最多的回答”存在多个，
　（例如A与C并列第一各占33%等情况）
　回答将被判定为无效，敬请注意。


●小贴士
　人数众多的夏尔在“投票力量”上占优，
　但可能较难统一到自己认定的答案上。

　人数较少的夏尔虽容易统一到理想答案，
　但由于“投票力量”不足，
　即便答对奖品档次也可能偏低。

　即使是多人数夏尔，若在社群中充分讨论并
　组织统一步调投票，答对时或许能
　斩获丰厚的巨额奖品。",translated,1813,cf37ea8e6f,br=0 nl=43,1,src-lines=44; src-longest-line=26
global:58,"●みんなの想い
　現在メッセージボードに書き込まれている
　つぶやきがランダムで表示されます。

　つぶやきをタップすることで
　そのつぶやきを書き込んだユーザーの
　ユーザー情報を見ることができます。","●大家的心声
　随机显示当前留言板上写下的
　碎碎念。

　通过点击碎碎念，
　可以查看写下该碎碎念的
　用户的用户信息。",translated,292,8ce194b96b,br=0 nl=6,1,src-lines=7
global:59,"●アイテム一覧
　アイテムを選択します。
　作ったことがないアイテムは黄色で表示されます。

●アイテム詳細
　レシピと採取地は、どちらか一方が表示されます。

　・レシピ
　　　アイテムを作るのに必要な材料です。
　　　この表示があるアイテムを選ぶと
　　　イオンは、部屋でつくりはじめます。

　　　不足している場合、赤で表示されます。

　・採取地
　　　アイテムが採れる場所が表示されています。

　　　この表示があるアイテムを選ぶと
　　　イオンは外出して、しばらくしたら
　　　アイテムを採って帰ってきます。

　・メモ
　　　選択したアイテムに関する説明文です。","●道具一览
　选择道具。
　未制作过的道具将以黄色显示。

●道具详情
　配方与采集地仅会显示其中一方。

　・配方
　　　制作道具所需的材料。
　　　选择带有该显示的道具，
　　　依恩便会在房间中开始制作。

　　　材料不足时将以红色显示。

　・采集地
　　　显示可采集到道具的地点。

　　　选择带有该显示的道具，
　　　依恩便会外出，片刻之后
　　　便会采回道具归来。

　・备忘录
　　　所选道具的相关说明文。",translated,821,7829f55166,br=0 nl=22,1,src-lines=23
global:60,"●アイテム一覧
　イオンが外で採ってくるアイテムが表示されています。

●アイテム詳細
　・採取地
　　　アイテムが採れる場所です。

　・メモ
　　　どのようなアイテムか、説明が書かれています。

●取り消しボタン
　採取をお願いしていたアイテムを取り消します。

　※このボタンは、あなたがお願いしているアイテムにだけ
　　表示されます。","●道具一览
　显示依恩在外采集归来的道具。

●道具详情
　・采集地
　　　采集道具的地点。

　・备忘录
　　　记载该道具的性质说明。

●取消按钮
　取消已委托采集的道具。

　※该按钮仅对由您委托的道具
　　显示。",translated,486,785a433ec6,br=0 nl=14,1,src-lines=15; src-longest-line=27
global:61,"●イオンの状態
　・シンフォリズム
　　　イオンの今の気分や好み、あなたへの気持ちを
　　　確認することができます。

　・今やってること
　　　イオンが今やってることを表示します。
　　　あなたが今お願いしていることも、確認できます。

　・嬉しかったことメモ
　　　イオンがこっそり書いている、嬉しかったことを
　　　書き記したメモを、こっそり見ることができます。","●依恩的状态
　・交感律动
　　　可以确认依恩当下的心情、喜好以及
　　　对您的心意。

　・正在做的事
　　　显示依恩当前正在做的事情。
　　　亦可确认您当前委托的事情。

　・开心之事备忘录
　　　可以悄悄查看依恩暗中写下的、
　　　记录着开心之事的备忘录。",translated,531,7af624b6c4,br=0 nl=11,1,src-lines=12; src-longest-line=26
global:62,"●イオンを呼ぶ
　イオンを呼んで話をしたり、遊んだりなど、
　普段の会話とは違う特殊なコミュニケーションができます。
　　・端末を移動してもらう
　　・ジャンケンをする
　　・今日あったことを話す
　など","●呼唤依恩
　呼唤依恩聊天、玩耍等，
　进行与平常对话不同的特殊交流。
　　・让其移动终端
　　・玩猜拳
　　・聊今天发生的事
　等",translated,295,468abce695,br=0 nl=6,1,src-lines=7; src-longest-line=28
global:63,"●イベント情報
　ゲーム内外で行われているイベントの情報を
　確認することができます。

※『イベント情報』に表記されるイベントは
　不定期に更新されます。","●事件信息
　可确认游戏内外正在举行的事件
　信息。

※“事件信息”中记载的事件将
　不定期更新。",translated,225,f9ac0483cb,br=0 nl=5,1,src-lines=6
global:64,"●エネルギー情報
　・エネルギー送信量
　　　現在までに送られた全エネルギーです。

　・次のチャージボーナス
　　　マイクロクエーサーに一定量のエネルギーが
　　　貯まると報酬が与えられます。

　　　ここでは、次の報酬までに必要なエネルギー
　　　を表示しています。

　・報酬内容
　　　次の報酬内容です。

●コマンド
　・エネルギー情報
　　　主に、マイクロクエーサーに関わる
　　　HymPポイントの送信量などを表示します。

　・協力情報
　　　HymP送信回数や、送信量といった情報を
　　　表示します。

　・エネルギー送信
　　　選択中のシャールから、マイクロクエーサーに
　　　HymPを送信します。

　・ジェノミリンク
　　　「アルノサージュ DX」との
　　　データリンクを行うことができます。","●能量信息
　・能量输送量
　　　截至目前所输送的全部能量。

　・下次充能奖励
　　　微类星体蓄积一定量能量时，
　　　即可获得报酬。

　　　此处显示获得下次报酬所需的
　　　能量。

　・报酬内容
　　　下次报酬的内容。

●指令
　・能量信息
　　　主要显示与微类星体相关的
　　　HymP点数输送量等。

　・协力信息
　　　显示HymP输送次数、输送量等
　　　信息。

　・输送能量
　　　从选中的夏尔向微类星体
　　　输送HymP。

　・杰诺米链接
　　　可与《Ar nosurge DX》进行
　　　数据链接。",translated,996,deb066d7f0,br=0 nl=29,1,src-lines=30
global:65,"●エピソード一覧
　廃墟修復を完了させて覗いた、イオンの記憶です。
　エピソードNo.が飛び番になることもありますが、
　特定の条件を満たすことで修復できなかった記憶も
　修復することが可能になります。
　またエピソードは扉の順ではなく時系列順に並んで
　います。そのため、新しく見たエピソードが一番下に
　来るとは限りません。

●エピソード詳細
　・タイトル
　　　選択したエピソードのタイトルです。

　・本文
　　　エピソードのあらすじが記載されています。
","●篇章一览
　完成废墟修复后窥见的依恩记忆。
　篇章编号有时会出现跳号，
　只要达成特定条件，此前未能修复的记忆
　亦可重新进行修复。
　此外，篇章并非按门扉顺序、而是按时间顺序
　排列。因此，新阅览的篇章并不一定排在
　最下方。

●篇章详情
　・标题
　　　所选篇章的标题。

　・正文
　　　记载该篇章的故事梗概。",translated,664,00783aca43,br=0 nl=15,1,src-lines=16; src-longest-line=25
global:66,"●オプション
　・音量設定
　　　ゲーム中の各種音量を調整します。","●选项
　・音量设定
　　　调整游戏中的各项音量。",translated,96,cccdc5726d,br=0 nl=2,1,
global:67,"●オプション
　・音量設定
　　　ゲーム中の各種音量を調整します。

　・タイトルヘ戻る
　　　一旦ゲームを終了して、タイトルに戻ります。

　・ジェノミリンク
　　　アルノサージュDXとの
　　　データリンクを行うことができます。","●选项
　・音量设定
　　　调整游戏中的各项音量。

　・返回标题
　　　暂时退出游戏并返回标题画面。

　・杰诺米链接
　　　可与Ar nosurge DX进行
　　　数据链接。",translated,327,550dfc10fc,br=0 nl=9,1,src-lines=10
global:68,"●オプション
　・音量設定
　　　ゲーム中の各種音量を調整します。

　・タイトルヘ戻る
　　　一旦ゲームを終了して、タイトルに戻ります。

　・ジェノミリンク
　　　アルノサージュDXとの
　　　データリンクを行うことができます。

　・ボタン設定
　　　イオンを呼び出すボタンを設定します。","●选项
　・音量设定
　　　调整游戏中的各项音量。

　・返回标题
　　　暂时退出游戏并返回标题画面。

　・杰诺米链接
　　　可与Ar nosurge DX进行
　　　数据链接。

　・按键设定
　　　设定呼唤依恩的按键。",translated,414,b68717c8c4,br=0 nl=12,1,src-lines=13
global:69,"●オプション
　・音量設定
　　　ゲーム中の各種音量を調整します。

　・ボタン設定
　　　イオンを呼び出すボタンを設定します。","●选项
　・音量设定
　　　调整游戏中的各项音量。

　・按键设定
　　　设定呼唤依恩的按键。",translated,183,5755bd7201,br=0 nl=5,1,src-lines=6
global:70,"●カテゴリ
　・服飾
　　　服やアクセサリーなど、イオンが身につけるものです。

　・食料
　　　食べ物や飲み物、調味料など、イオンが口にするものです。

　・工作
　　　電子機器など、生活に必須でない趣味の品です。

　・特別
　　　イオンに深く関わるアイテムです。

　・プラグイン
　　　用途不明なアイテムです。","●类别
　・服饰
　　　衣服与饰品等依恩穿戴之物。

　・食物
　　　食物、饮品、调味料等依恩入口之物。

　・手工
　　　电子设备等非生活必需的爱好之物。

　・特别
　　　与依恩密切相关的道具。

　・插件
　　　用途不明的道具。",translated,450,3e65591036,br=0 nl=14,1,src-lines=15; src-longest-line=30
global:71,"●コマンド
　・イオンの状態
　　　現在のイオンの状態を確認します。

　・採ってくるものリスト
　　　イオンが外で採ってくるものを見ます。
　　　あなたがお願いしたアイテムを、
　　　キャンセルすることもできます。

　・知っているアイテム
　　　いままで、イオンに作ってもらった
　　　または採ってきてもらったアイテムをすべて表示します。

　・詩の鑑賞
　　　夢セカイで見た、詩を謳うシーンを思い出します。

　・部屋の音楽を変更
　　　BGM一覧からBGMを選択し、それをイオンの部屋の
　　　常時BGMとすることが可能です。

　・７次元転送BOX
　　　物語の進行によってイオンからのボイスメールや
　　　画像が送られてきます。
","●指令
　・依恩的状态
　　　确认依恩当前的状态。

　・外采物品列表
　　　查看依恩在外采集的物品。
　　　亦可取消您所委托的
　　　道具。

　・已知道具
　　　显示至今为止由依恩制作的、
　　　或是采集归来的所有道具。

　・诗歌鉴赏
　　　重温在梦世界见到的吟咏诗歌的场景。

　・变更房间音乐
　　　可从BGM列表中选择BGM，并将其设为
　　　依恩房间的常驻BGM。

　・7次元传送BOX
　　　随故事进展接收依恩发来的语音邮件
　　　与图片。",translated,894,e6815cf5c8,br=0 nl=23,1,src-lines=24; src-longest-line=29
global:72,"●コマンド
　・フォローしている
　　　フォローしているユーザーの一覧を表示します。

　・フォローされてる
　　　フォローされているユーザー一覧を表示します。

　・PSNフレンド
　　　PSNでフレンド登録しているユーザーがいる場合
　　　そのユーザーを一覧で表示します。

　・禁止リスト
　　　禁止リストに登録しているユーザーの一覧を
　　　表示します。

●ソート機能
　フレンドリストの表示順を変更可能です。
　ソート順には、以下のものがあります。

　・登録順
　　　フレンドになった日付の順番もしくは逆順です。

　・撫でた回数
　　　自分がフレンドの巣のシャールを撫でた回数順
　　　です。ただし、Hympを取得出来る時の回数のみ
　　　カウントされます（１日１シャール１回分のみです）

　・撫でられた時間
　　　フレンドが自分の巣のシャールを撫でた最新の
　　　時間順となります。（新）にした場合、最も最近
　　　自分の巣に撫でに来たフレンドの順になります。

　・巣へ行った時間
　　　フレンドシャールの巣へ訪問した時間順です。
","●指令
　・正在关注
　　　显示正在关注的用户列表。

　・被关注
　　　显示关注自己的用户列表。

　・PSN好友
　　　若在PSN中存在已加为好友的用户，
　　　将其以列表形式显示。

　・黑名单
　　　显示已加入黑名单的用户
　　　列表。

●排序功能
　可变更好友列表的显示顺序。
　排序方式包含以下各项。

　・注册顺序
　　　按成为好友的日期顺序或倒序排列。

　・抚摸次数
　　　按自己抚摸好友巢中夏尔的次数排序。
　　　但仅计算可获取HymP时的次数
　　　（每日每只夏尔仅限1次）。

　・被抚摸时间
　　　按好友抚摸自己巢中夏尔的最新
　　　时间排序。若设为（新），将优先排列
　　　最近前来自己巢中抚摸的好友。

　・造访巢的时间
　　　按造访好友夏尔巢的时间排序。",translated,1344,0074162a70,br=0 nl=34,1,src-lines=35; src-longest-line=27
global:73,"●コマンド
　・レイバー選択
　　　あなたのシャールと共に働いてくれる
　　　シャールを選択します。

　・サポーター選択
　　　あなたのシャールから１体だけ
　　　選択することができます。
　　　残りはランダムに選ばれたシャールから
　　　「協力申請可能人数」の上限数まで選択できます。

　・選ばれたシャール
　　　「レイバー選択」と「サポーター選択」で
　　　選択したシャールを表示します。

●シャール一覧
　・シャールの名前
　　　シャールの名前です。

　・属性
　　　修復属性です。

　・LP
　　　シャールのスタミナです。

　・修復力
　　　1LPあたりの、廃墟修復能力です。

　・チェックボックス
　　　選択するとチェックが付きます。
　　　チェックのついた状態で修復ボタンを押すと、
　　　選んだシャール廃墟の修復を開始します。

　　　１つもチェックを付けずに、
　　　修復を開始することもできます。

●協力申請可能人数
　シャールの一覧にチェックボックスを付けられる数です。
　廃墟修復に選んだシャールの指導力によって上下します。

　シャール一覧でチェックをつけると、数字が減ります。
　０になると、一覧にチェックを付けられません。

●「決」ボタン
　廃墟修復を開始します。","●指令
　・劳工选择
　　　选择与您的夏尔一同劳动的
　　　夏尔。

　・支援者选择
　　　可从您的夏尔中仅选择1只。
　　　其余可从随机挑选出的夏尔中，
　　　最多选择至“协力申请可能人数”上限。

　・选中的夏尔
　　　显示在“劳工选择”与“支援者选择”中
　　　所选中的夏尔。

●夏尔一览
　・夏尔的名字
　　　夏尔的名字。

　・属性
　　　修复属性。

　・LP
　　　夏尔的耐力。

　・修复力
　　　每1LP的废墟修复能力。

　・复选框
　　　选定时打上勾选标记。
　　　在勾选状态下按下修复按钮，
　　　选定的夏尔即开始修复废墟。

　　　亦可不勾选任何标记，
　　　直接开始修复。

●协力申请可能人数
　在夏尔一览中能够打上勾选标记的数量。
　该数值会根据选定用于废墟修复的夏尔的指导力而浮动。

　在夏尔一览中打勾时，数字会减少。
　减至0时，将无法在一览中继续勾选。

●“决”按钮
　开始修复废墟。",translated,1568,8b06bfdc97,br=0 nl=44,1,src-lines=45; src-longest-line=27
global:74,"●コマンド
　・作ってほしい
　　　イオンにアイテムを作ってもらいます。

　・採ってきてほしい
　　　イオンに材料を採ってきてもらいます。

　・帰ってきてほしい
　　　外出中のイオンを家に呼び戻すことが
　　　できます。

　・アイテムを差し出す
　　　イオンに向かってアイテムを見せます。

　・時間を教えて欲しい
　　　教えて欲しい時間をイオンに伝えます。","●指令
　・拜托制作
　　　请依恩制作道具。

　・拜托采集
　　　请依恩去采集材料。

　・快快回家
　　　可以呼唤外出的依恩
　　　返回家中。

　・递出道具
　　　向依恩出示道具。

　・想知道时间
　　　将想要获知的时间传达给依恩。",translated,517,9900814239,br=0 nl=15,1,src-lines=16
global:75,"●コマンド
　・夢セカイに行こう
　　　ダイブして、夢セカイに行きます。

　・一緒にご飯を食べよう
　　　イオンと一緒にご飯を食べます。

　・一緒に寝よう
　　　イオンと一緒に寝ます。","●指令
　・去梦世界吧
　　　潜入并前往梦世界。

　・一起吃饭吧
　　　与依恩一起吃饭。

　・一起睡觉吧
　　　与依恩一起睡觉。",translated,267,1c197d1930,br=0 nl=8,1,src-lines=9
global:76,"●コメント設定
　・一言メッセージ
　　　ユーザーリストに表示される、
　　　簡易メッセージを編集します。
　
　・プロフィール文
　　　ユーザー情報を表示する際に表示される、
　　　詳細な自己紹介文を編集します。","●评语设定
　・一句话消息
　　　编辑显示在用户列表中的
　　　简易消息。

　・个人简介
　　　编辑在显示用户信息时
　　　所呈现的详细自我介绍。",translated,308,0fde8e46d8,br=0 nl=7,1,src-lines=8
global:77,"●サブカテゴリ
　選択すると、サブカテゴリに応じた
　アイテムの一覧を表示します。

　「全部」を選択すると、カテゴリ「プラグイン」に属する
　すべてのアイテムを表示します。","●子类别
　选定后，显示与子类别相应的
　道具一览。

　选择“全部”时，将显示属于类别“插件”的
　所有道具。",translated,252,e5498f5c44,br=0 nl=5,1,src-lines=6; src-longest-line=27
