id,jp,zh,status,max_bytes,src,ctl,occurrences,note
exe:4afe5823,お腹が空いています,肚子饿了,translated,27,4afe5823e3,br=0 nl=0,1,
exe:7943fc36,かなり地味,相当朴素,translated,15,7943fc3688,br=0 nl=0,1,
exe:2c464a61,かなり派手,相当华丽,translated,15,2c464a61b5,br=0 nl=0,1,
exe:46bd5faf,かまって,撒娇,translated,12,46bd5faf6b,br=0 nl=0,1,
exe:7f503da7,かまって系,撒娇类,translated,15,7f503da702,br=0 nl=0,1,
exe:07697baf,かわいさ,,skip,12,07697baf98,br=0 nl=0,1,不修改：同名字符串是 haircategory_data.bin / position_data.bin 的表头列名，引擎可能按列名查找
exe:507f77e6,けもけも,毛茸茸,translated,12,507f77e66a,br=0 nl=0,1,
exe:b3880b9f,"このアカウントは現在停止中であり
サインアップを行うことはできません

ガストユーザーサポートまで
お問い合わせください","该账号当前处于停用状态
无法进行注册

请联系
GUST用户支持",translated,172,b3880b9fb5,br=0 nl=4,1,多行
exe:9b1e5e34,"このゲームを遊ぶには
PlayStation®Networkへの
サインインが必要です。","游玩本游戏需要登录
 PlayStation®Network
的账号。",translated,91,9b1e5e3454,br=0 nl=2,1,多行
exe:d1f7bc95,"このシステムの利用を
運営により禁止されています。
禁止期間は運営メールをご確認ください。","您对本系统的使用
已被运营方禁止。
禁用期限请查看运营邮件。",translated,131,d1f7bc952f,br=0 nl=2,1,多行
exe:d6621a0f,このシャールとお別れしますか？,要与这只夏尔告别吗？,translated,45,d6621a0f38,br=0 nl=0,1,
exe:4a2370a5,"このシャールとお別れしますか？
お別れすると、入手したスキルや
装備品はリセットされます。","要与这只夏尔告别吗？
告别之后，已获得的技能与
装备都将被重置。",translated,131,4a2370a587,br=0 nl=2,1,多行
exe:80c608a9,このシャールは休憩中です。,该夏尔正在休息。,translated,39,80c608a919,br=0 nl=0,1,
exe:c7c0eea6,このシャールは休養中です。,该夏尔正在休养。,translated,39,c7c0eea6e6,br=0 nl=0,1,
exe:bbcb6879,このシャールは作業中です。,该夏尔正在作业。,translated,39,bbcb68799a,br=0 nl=0,1,
exe:7888866d,"このシャールは修復中のため、
お別れはできません。","该夏尔正在修复中，
无法进行告别。",translated,73,7888866d24,br=0 nl=1,1,多行
exe:60c06175,このシャールは廃墟修復中です。,该夏尔正在修复废墟。,translated,45,60c061754c,br=0 nl=0,1,
exe:29ec164e,"このスキルを
セットしてもよろしいですか？","确定要装备
这个技能吗？",translated,61,29ec164ea3,br=0 nl=1,1,多行
exe:1f8b85b2,"このスキルを
外してもよろしいですか？","确定要卸下
这个技能吗？",translated,55,1f8b85b246,br=0 nl=1,1,多行
exe:bbc8d522,"このセーブデータは古い可能性があります。
古いセーブデータを使用すると、サーバーとの
整合性が取れなくなる危険性があります。
続けますか？","这份存档可能是旧的。
使用旧存档可能导致与服务器
之间的数据不一致。
要继续吗？",translated,201,bbc8d52238,br=0 nl=3,1,多行
exe:655e7407,"このメッセージを
送信しても良いですか？","确定要发送
这条留言吗？",translated,58,655e740774,br=0 nl=1,1,多行
exe:22f3e885,"このユーザーの
フォローを解除しますか？","要取消关注
这位用户吗？",translated,58,22f3e885b3,br=0 nl=1,1,多行
exe:0b4054f8,"このユーザーは
禁止リストに追加されています。","该用户已被
加入屏蔽列表。",translated,67,0b4054f827,br=0 nl=1,1,多行
exe:5e08da16,"このユーザーを
フォローしますか？","要关注
这位用户吗？",translated,49,5e08da169c,br=0 nl=1,1,多行
exe:65b5f7b1,"このユーザーを
禁止リストに追加しますか？","要将这位用户
加入屏蔽列表吗？",translated,61,65b5f7b12c,br=0 nl=1,1,多行
exe:1c210ccc,"この装備品に
変更してもよろしいですか？","确定要更换为
这件装备吗？",translated,58,1c210ccc89,br=0 nl=1,1,多行
exe:baa0d455,"この装備品を
外してもよろしいですか？","确定要卸下
这件装备吗？",translated,55,baa0d455ba,br=0 nl=1,1,多行
exe:4dc3846b,これ以上シャールは選択できません。,无法选择更多夏尔。,translated,51,4dc3846b92,br=0 nl=0,1,
exe:84da01bc,ちょっと歌っちゃってたり♪,稍微唱了一下歌♪,translated,39,84da01bca4,br=0 nl=0,1,
exe:ad30ee6a,とても上機嫌です,心情非常好,translated,24,ad30ee6ade,br=0 nl=0,1,
exe:abc64a67,とても疲れています,非常疲惫,translated,27,abc64a670d,br=0 nl=0,1,
exe:89b50863,ねりこ,妮莉库,translated,9,89b50863af,br=0 nl=0,1,
exe:c92b4cda,はい,是,translated,6,c92b4cda8b,br=0 nl=0,1,
exe:fdccf853,ぼー…,发呆…,translated,9,fdccf853b4,br=0 nl=0,1,
exe:682948f8,ぼーっとしている,正在发呆,translated,24,682948f844,br=0 nl=0,1,
exe:a5d98c68,ぼー中,发呆中,translated,9,a5d98c6896,br=0 nl=0,1,
exe:b7d5f146,まだＢＯＸは空です,ＢＯＸ还是空的,translated,27,b7d5f146e9,br=0 nl=0,1,
exe:87232583,もじもじしています,坐立不安,translated,27,872325839e,br=0 nl=0,1,
exe:b8020da0,わたし,我,translated,9,b8020da03a,br=0 nl=0,1,
exe:9d78ea32,を閉じますか？,要关闭吗？,translated,21,9d78ea32e5,br=0 nl=0,1,
exe:8467315b,"アカウントを確認中です。
しばらくお待ちください","正在确认账号。
请稍候",translated,70,8467315ba1,br=0 nl=1,1,多行
exe:ca0e1a6f,"アカウントエラーが発生しました。
再度ネットワーク登録を行います。","发生账号错误。
将重新进行网络注册。",translated,97,ca0e1a6fec,br=0 nl=1,1,多行
exe:ae9c112a,アクティブ,主动,translated,15,ae9c112a0d,br=0 nl=0,1,
exe:90d4718c,イオン,依恩,translated,9,90d4718c90,br=0 nl=0,1,
exe:eb81ad07,イオンと連絡が取れませんでした。,无法与依恩取得联系。,translated,48,eb81ad07ee,br=0 nl=0,1,
exe:0738ef8d,イオンの状態,依恩的状态,translated,18,0738ef8d0e,br=0 nl=0,1,
exe:df3eaabf,イオンの部屋のBGMが追加されました！,已追加依恩房间的BGM！,translated,51,df3eaabff0,br=0 nl=0,1,
exe:e18b1ea1,イベント,事件,translated,12,e18b1ea15d,br=0 nl=0,1,
exe:6462718b,イベントを中断しますか？,要中断事件吗？,translated,36,6462718b2b,br=0 nl=0,1,
exe:dcba8d9c,インストールが完了しました。,安装完成。,translated,42,dcba8d9ca4,br=0 nl=0,1,
exe:e7ef5172,インストールをキャンセルしました。,已取消安装。,translated,51,e7ef517262,br=0 nl=0,1,
exe:586bc1d7,インデックス,,skip,18,586bc1d728,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:a8693244,オブジェクト名,,skip,21,a86932447f,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:90fb1c6e,"オンライン版【シェルノサージュ】
からのデータ移行が完了しました！","已完成从在线版
【Ciel nosurge】迁移数据！",translated,97,90fb1c6e36,br=0 nl=1,1,多行
exe:184be622,カソード,阴极,translated,12,184be6220e,br=0 nl=0,1,
exe:f50e96e8,カテゴリタグ,,skip,18,f50e96e8d6,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:fb6e4872,カメラ,镜头,translated,9,fb6e4872b7,br=0 nl=0,1,
exe:269b0f92,キャンセル,取消,translated,15,269b0f92e4,br=0 nl=0,1,
exe:b2094516,クエーサー情報,类星体信息,translated,21,b2094516b3,br=0 nl=0,1,
exe:4a49ab01,クエーサー情報を閉じますか？,要关闭类星体信息吗？,translated,42,4a49ab019b,br=0 nl=0,1,
exe:3e6355d0,ケース外の処理が呼ばれました。,,skip,45,3e6355d074,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:c2d5a46f,ケース外の処理です。,,skip,30,c2d5a46fc6,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:52e70403,ゲットしました。,已获得。,translated,24,52e70403e3,br=0 nl=0,1,
exe:ff02c488,ゲームデータを削除しました。<CR>タイトル画面に戻ります。,已删除游戏数据。<CR>将返回标题画面。,translated,82,ff02c488a6,<CR> br=0 nl=0,1,
exe:b9d03597,コッテリ,偏浓郁,translated,12,b9d03597bf,br=0 nl=0,1,
exe:6394b42f,サッパリ,偏清淡,translated,12,6394b42fa9,br=0 nl=0,1,
exe:4f49517d,"サポーターシャールの選択は
１体のみ可能です。","支援夏尔
只能选择一只。",translated,67,4f49517dc5,br=0 nl=1,1,多行
exe:88b9442e,サラダ,沙拉,translated,9,88b9442e2d,br=0 nl=0,1,
exe:a2ac41e1,シェルノサージュ ,Ciel nosurge ,translated,25,a2ac41e19e,br=0 nl=0,1,
exe:b39fc7f8,システムデータ,系统数据,translated,21,b39fc7f844,br=0 nl=0,1,
exe:4a8d8c96,"システムデータが破損しています
システムデータを初期化します","系统数据已损坏
将初始化系统数据",translated,88,4a8d8c966b,br=0 nl=1,1,多行
exe:c7012444,システムデータをセーブしています...,正在保存系统数据…,translated,51,c70124449e,br=0 nl=0,1,
exe:d9260252,"システムデータをチェックしています...
","正在检查系统数据…
",translated,55,d92602525b,br=0 nl=1,1,多行
exe:2aaf82e4,"システムデータを作成しています...
","正在创建系统数据…
",translated,49,2aaf82e44f,br=0 nl=1,1,多行
exe:6e8bf18a,システム文,系统文本,translated,15,6e8bf18aac,br=0 nl=0,1,
exe:6b53eeac,シャワー中,淋浴中,translated,15,6b53eeac61,br=0 nl=0,1,
exe:aba0da7d,シャール,夏尔,translated,12,aba0da7de3,br=0 nl=0,1,
exe:2c61c44e,シャールANNEX,夏尔ANNEX,translated,17,2c61c44e7a,br=0 nl=0,1,
exe:edd9d2c2,シャール【,夏尔【,translated,15,edd9d2c28a,br=0 nl=0,1,
exe:703eaca0,"シャールが１体しかいません
他のシャールが居ないと
お別れはできません。","只有一只夏尔
没有其他夏尔时
无法进行告别。",translated,104,703eaca0c0,br=0 nl=2,1,多行
exe:dd190754,シャールと契約,与夏尔签约,translated,21,dd19075491,br=0 nl=0,1,
exe:34480c9f,シャールのスキルが解禁されました！,夏尔的技能已解锁！,translated,51,34480c9fc1,br=0 nl=0,1,
exe:3924b8ea,シャールのステータスへ,前往夏尔的状态,translated,33,3924b8eaf4,br=0 nl=0,1,
exe:4fa43165,シャールの巣,夏尔的巢,translated,18,4fa43165a7,br=0 nl=0,1,
exe:ac80625e,シャールの巣へ入りますか？,要进入夏尔的巢吗？,translated,39,ac80625ec2,br=0 nl=0,1,
exe:eea363f9,"シャールの種族変更が
解禁されました！","夏尔的种族变更
已解锁！",translated,55,eea363f954,br=0 nl=1,1,多行
exe:6bfac37b,シャールの装備品が解禁されました！,夏尔的装备已解锁！,translated,51,6bfac37b6d,br=0 nl=0,1,
exe:36f3daf3,"シャールは
最低１体は巣に出ている必要があります。","夏尔
至少要有１只处于巢外。",translated,73,36f3daf38a,br=0 nl=1,1,多行
exe:1f0d42cf,シャールを巣に出せるのは最大６体です。,巢外最多只能放置６只夏尔。,translated,57,1f0d42cf4b,br=0 nl=0,1,
exe:5f91d68d,シャールウィッシュが更新されました。,夏尔的愿望已更新。,translated,54,5f91d68d3e,br=0 nl=0,1,
exe:8721c107,シャール情報,夏尔信息,translated,18,8721c10708,br=0 nl=0,1,
exe:3c67c202,シャール情報 》スキル変更,夏尔信息 》变更技能,translated,37,3c67c202a5,br=0 nl=0,1,
exe:7960761d,シャール情報 》容姿変更,夏尔信息 》变更容貌,translated,34,7960761d30,br=0 nl=0,1,
exe:52f80f98,シャール情報 》装備＆スキル取得,夏尔信息 》装备＆技能获取,translated,46,52f80f98ed,br=0 nl=0,1,
exe:34649909,シャール無料券を取得しました！,已获得夏尔免费券！,translated,45,3464990975,br=0 nl=0,1,
exe:567e4b28,ジェノミリンク,杰诺米链接,translated,21,567e4b286b,br=0 nl=0,1,
exe:8801fb4d,ジェノミリンクTOP,杰诺米链接TOP,translated,24,8801fb4d26,br=0 nl=0,1,
exe:a91a8a6a,スキップ,跳过,translated,12,a91a8a6ac7,br=0 nl=0,1,
exe:30539389,スキルが追加されました。,技能已追加。,translated,36,305393897f,br=0 nl=0,1,
exe:f2064fd4,スキルを外す,卸下技能,translated,18,f2064fd41a,br=0 nl=0,1,
exe:fff56ed0,スキルバンクＡ,技能库Ａ,translated,21,fff56ed05b,br=0 nl=0,1,
exe:5e43f447,スキルバンクＢ,技能库Ｂ,translated,21,5e43f44796,br=0 nl=0,1,
exe:ba7f810b,スキルバンクＣ,技能库Ｃ,translated,21,ba7f810b63,br=0 nl=0,1,
exe:bf847a8d,スキルバンクＤ,技能库Ｄ,translated,21,bf847a8d2c,br=0 nl=0,1,
exe:522c60c8,スキルバンクＥ,技能库Ｅ,translated,21,522c60c831,br=0 nl=0,1,
exe:ae050755,スキルバンクＦ,技能库Ｆ,translated,21,ae050755dd,br=0 nl=0,1,
exe:70315695,スキル追加,追加技能,translated,15,7031569564,br=0 nl=0,1,
exe:0ce5fa1f,スタッフへのメッセージ,给制作组的留言,translated,33,0ce5fa1fb8,br=0 nl=0,1,
exe:ce13958d,スタッフへメール,给制作组发邮件,translated,24,ce13958df5,br=0 nl=0,1,
exe:56229655,スープ,汤,translated,9,5622965548,br=0 nl=0,1,
exe:ed5e8db7,ズボラ,懒散,translated,9,ed5e8db74d,br=0 nl=0,1,
exe:246a7408,セカイリンク,世界链接,translated,18,246a7408ea,br=0 nl=0,1,
exe:6684ea51,"セカイリンクが成功しました！
【アルノサージュDX】との
連携が正常に行われました。","世界链接成功！
与【Ar nosurge DX】的
联动已正常完成。",translated,118,6684ea5177,br=0 nl=2,1,多行
exe:d2518dab,"セカイリンクは既に行われました。
やり直すには一旦ジェノミリンクを抜けて下さい。","世界链接已经执行过了。
如需重来请先退出杰诺米链接。",translated,118,d2518dab22,br=0 nl=1,1,多行
exe:ec554200,セカイリンクセーブが成功しました！,世界链接存档成功！,translated,51,ec554200e6,br=0 nl=0,1,
exe:2a3b36dd,セクシーさ,,skip,15,2a3b36dd6c,br=0 nl=0,1,不修改：同名字符串是 haircategory_data.bin / position_data.bin 的表头列名，引擎可能按列名查找
exe:05c06867,セーブ,存档,translated,9,05c0686726,br=0 nl=0,1,
exe:d67c3c71,"セーブデータと同様に、
サーバーデータの初期化も必要です。

サーバーのデータを削除して継続しますか？","与存档一样，
服务器数据也需要初始化。

要删除服务器数据并继续吗？",translated,147,d67c3c7109,br=0 nl=3,1,多行
exe:024d663d,"セーブ時から経過した実時間分の
時間を進めますか？","要推进与存档时相差的
现实时间吗？",translated,73,024d663d71,br=0 nl=1,1,多行
exe:9d96f504,タイトルに戻りますか？,要返回标题吗？,translated,33,9d96f504c5,br=0 nl=0,1,
exe:5970bddd,タイトルに戻る,返回标题,translated,21,5970bddd12,br=0 nl=0,1,
exe:20946a36,タイトルへ,返回标题,translated,15,20946a3648,br=0 nl=0,1,
exe:26fff73d,タグ,,skip,6,26fff73dfc,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:9de252c7,"ダイブゲートに戻ります。
よろしいですか？","将返回潜行之门。
确定吗？",translated,61,9de252c7e0,br=0 nl=1,1,多行
exe:3b6316d6,"データがありません
","没有数据
",translated,28,3b6316d6d3,br=0 nl=1,1,多行  不修改：调试与断言文本，玩家看不到
exe:5be9ec94,"データサイズが大きいため、
3G回線ではダウンロードできません","由于数据体积较大，
3G网络下无法下载",translated,87,5be9ec944f,br=0 nl=1,1,多行
exe:4bdd080a,トイレ,厕所,translated,9,4bdd080a82,br=0 nl=0,1,
exe:a1e7b62a,ネットワークにアクセスしています...,正在访问网络…,translated,51,a1e7b62aae,br=0 nl=0,1,
exe:4ea7b740,ネットワークに接続できません<CR><CR>オフラインではゲームの初期登録が出来ない為<CR>これ以上進行できません,无法连接网络<CR><CR>离线状态下无法完成游戏初始注册<CR>因此无法继续进行,translated,150,4ea7b740e2,<CR> <CR> <CR> br=0 nl=0,1,
exe:64268f7d,"ネットワークアカウントエラーが発生しました。
ゲームを続行することが出来ません。
ガストユーザーサポートまでご連絡下さい。","发生网络账号错误。
无法继续游戏。
请联系GUST用户支持。",translated,179,64268f7d5f,br=0 nl=2,1,多行
exe:0e1044fc,ネットワークエラーが発生しました,发生网络错误,translated,48,0e1044fc36,br=0 nl=0,1,
exe:bf04d4e5,ネットワークジョブが２重登録されました。finalize忘れ？,,skip,77,bf04d4e5e4,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:143b615a,バスタオル,浴巾,translated,15,143b615a01,br=0 nl=0,1,
exe:1b08ef09,バスタオルに着替えた,换上了浴巾,translated,30,1b08ef0979,br=0 nl=0,1,
exe:64c5c255,パジャマ,睡衣,translated,12,64c5c255b8,br=0 nl=0,1,
exe:1fe30fe4,パジャマに着替えた,换上了睡衣,translated,27,1fe30fe471,br=0 nl=0,1,
exe:62b0536f,パッシブ,被动,translated,12,62b0536fc3,br=0 nl=0,1,
exe:58eb9b7e,パラメーターがありません。,,skip,39,58eb9b7e34,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:7fc267f6,パン,面包,translated,6,7fc267f6fb,br=0 nl=0,1,
exe:cabf58b2,ファイル名,,skip,15,cabf58b242,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:9409cfc1,フェイスアクセ,脸部饰品,translated,21,9409cfc120,br=0 nl=0,1,
exe:1d39ce71,"フォロワーが1人もいません。
","一个关注者都没有。
",translated,41,1d39ce71d1,br=0 nl=1,1,多行
exe:c0952dfe,フレンドメール,好友邮件,translated,21,c0952dfe76,br=0 nl=0,1,
exe:989daf1a,プラグイン,插件,translated,15,989daf1a98,br=0 nl=0,1,
exe:b4de6ac9,プロフィール編集,编辑个人资料,translated,24,b4de6ac9a4,br=0 nl=0,1,
exe:e94d2e0a,ヘッドアクセ,头部饰品,translated,18,e94d2e0a8a,br=0 nl=0,1,
exe:df2b01b0,ボタン設定,按键设置,translated,15,df2b01b08c,br=0 nl=0,1,
exe:cbdd8d51,ボードカテゴリ,板块分类,translated,21,cbdd8d519e,br=0 nl=0,1,
exe:a8161b53,"マイクロクエーサーの
ボーナスタイムが開始されました！","微类星体的
奖励时间开始了！",translated,79,a8161b5389,br=0 nl=1,1,多行
exe:9f98bd97,マイクロクエーサー画面トップへ,返回微类星体画面顶部,translated,45,9f98bd97d6,br=0 nl=0,1,
exe:cac6af85,マメ,勤快,translated,6,cac6af8527,br=0 nl=0,1,
exe:230bc890,メッセージを入力する場合は,如需输入留言,translated,39,230bc89033,br=0 nl=0,1,
exe:cddf9a90,メッセージを入力する場合は<CR>タップしてください,如需输入留言<CR>请点击此处,translated,70,cddf9a903e,<CR> br=0 nl=0,1,
exe:f28f5a8e,メッセージボード,留言板,translated,24,f28f5a8e47,br=0 nl=0,1,
exe:442ac749,メッセージ削除,删除留言,translated,21,442ac74916,br=0 nl=0,1,
exe:8f99b5f7,メニュー,菜单,translated,12,8f99b5f7c5,br=0 nl=0,1,
exe:32ed60ff,メール,邮件,translated,9,32ed60ff9f,br=0 nl=0,1,
exe:9ce03476,"メールの送信は、
フォローしたユーザーのみ可能です。","邮件仅可发送给
已关注的用户。",translated,76,9ce03476d2,br=0 nl=1,1,多行
exe:a08cf4c0,メールを送信しました。,邮件已发送。,translated,33,a08cf4c033,br=0 nl=0,1,
exe:7df8a9dc,メール作成,写邮件,translated,15,7df8a9dc90,br=0 nl=0,1,
exe:7d243016,メール削除,删除邮件,translated,15,7d243016a5,br=0 nl=0,1,
exe:f2771d12,モデルがありません。,,skip,30,f2771d1209,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:ee491bdb,ユーザーのプロフィールへ,前往用户的个人资料,translated,36,ee491bdba8,br=0 nl=0,1,
exe:72413da0,ユーザー名の長さが規定外です,用户名长度不符合规定,translated,42,72413da0ec,br=0 nl=0,1,
exe:f577892b,ユーザー情報,用户信息,translated,18,f577892bf5,br=0 nl=0,1,
exe:68e169d5,ユーザー情報を見ますか？,要查看用户信息吗？,translated,36,68e169d5db,br=0 nl=0,1,
exe:25a6fbfc,ラクさ,,skip,9,25a6fbfcef,br=0 nl=0,1,不修改：同名字符串是 haircategory_data.bin / position_data.bin 的表头列名，引擎可能按列名查找
exe:94f62026,ラブラブ閾値,,skip,18,94f6202663,br=0 nl=0,1,不修改：同名字符串是 haircategory_data.bin / position_data.bin 的表头列名，引擎可能按列名查找
exe:50552289,ランキング,排行榜,translated,15,50552289d3,br=0 nl=0,1,
exe:a79e9b98,ランキング状況,排行榜状况,translated,21,a79e9b9826,br=0 nl=0,1,
exe:4b5b1306,ランキング画面トップへ,返回排行榜顶部,translated,33,4b5b130635,br=0 nl=0,1,
exe:8077cd24,レストアパックVol.10【皇帝編 ２】,复刻包Vol.10【皇帝篇 ２】,translated,46,8077cd24d0,br=0 nl=0,1,
exe:d2d51df7,レストアパックVol.11【皇帝編 ３】,复刻包Vol.11【皇帝篇 ３】,translated,46,d2d51df7a8,br=0 nl=0,1,
exe:1d67b180,レストアパックVol.12【皇帝編 終】,复刻包Vol.12【皇帝篇 终】,translated,46,1d67b18071,br=0 nl=0,1,
exe:a305c803,レストアパックVol.13【終端編】,复刻包Vol.13【终端篇】,translated,42,a305c8039d,br=0 nl=0,1,
exe:c11a8a94,レストアパックVol.1【試練編 １】,复刻包Vol.1【试炼篇 １】,translated,45,c11a8a9423,br=0 nl=0,1,
exe:446cb67a,レストアパックVol.2【試練編 ２】,复刻包Vol.2【试炼篇 ２】,translated,45,446cb67a24,br=0 nl=0,1,
exe:877bafea,レストアパックVol.3【試練編 ３】,复刻包Vol.3【试炼篇 ３】,translated,45,877bafea7d,br=0 nl=0,1,
exe:a0cb8785,レストアパックVol.4【試練編 終】,复刻包Vol.4【试炼篇 终】,translated,45,a0cb8785f4,br=0 nl=0,1,
exe:f5f17309,レストアパックVol.5【崩壊編 １】,复刻包Vol.5【崩坏篇 １】,translated,45,f5f17309b3,br=0 nl=0,1,
exe:74aae638,レストアパックVol.6【崩壊編 ２】,复刻包Vol.6【崩坏篇 ２】,translated,45,74aae638c4,br=0 nl=0,1,
exe:372297b3,レストアパックVol.7【崩壊編 ３】,复刻包Vol.7【崩坏篇 ３】,translated,45,372297b3c2,br=0 nl=0,1,
exe:1d0fcd41,レストアパックVol.8【崩壊編 終】,复刻包Vol.8【崩坏篇 终】,translated,45,1d0fcd41cb,br=0 nl=0,1,
